,/@Count,/@Count/#agg,/@Rows,/tri_facility/ASGN_AGENCY,/tri_facility/ASGN_FEDERAL_IND,/tri_facility/ASGN_PARTIAL_IND,/tri_facility/ASGN_PARTIAL_IND/#agg,/tri_facility/ASGN_PUBLIC_CONTACT,/tri_facility/ASGN_PUBLIC_CONTACT_EMAIL,/tri_facility/ASGN_PUBLIC_PHONE,/tri_facility/ASGN_PUBLIC_PHONE_EXT,/tri_facility/ASGN_PUBLIC_PHONE_EXT/#agg,/tri_facility/BIA_CODE,/tri_facility/CITY_NAME,/tri_facility/COUNTY_NAME,/tri_facility/FAC_CLOSED_IND,/tri_facility/FAC_CLOSED_IND/#agg,/tri_facility/FAC_LATITUDE,/tri_facility/FAC_LATITUDE/#agg,/tri_facility/FAC_LONGITUDE,/tri_facility/FAC_LONGITUDE/#agg,/tri_facility/FACILITY_NAME,/tri_facility/FRS_ID,/tri_facility/MAIL_CITY,/tri_facility/MAIL_COUNTRY,/tri_facility/MAIL_NAME,/tri_facility/MAIL_PROVINCE,/tri_facility/MAIL_STATE_ABBR,/tri_facility/MAIL_STREET_ADDRESS,/tri_facility/MAIL_ZIP_CODE,/tri_facility/PARENT_CO_DB_NUM,/tri_facility/PARENT_CO_NAME,/tri_facility/PREF_ACCURACY,/tri_facility/PREF_ACCURACY/#agg,/tri_facility/PREF_COLLECT_METH,/tri_facility/PREF_DESC_CATEGORY,/tri_facility/PREF_HORIZONTAL_DATUM,/tri_facility/PREF_LATITUDE,/tri_facility/PREF_LATITUDE/#agg,/tri_facility/PREF_LONGITUDE,/tri_facility/PREF_LONGITUDE/#agg,/tri_facility/PREF_QA_CODE,/tri_facility/PREF_QA_CODE/#agg,/tri_facility/PREF_SOURCE_SCALE,/tri_facility/REGION,/tri_facility/REGION/#agg,/tri_facility/STANDARDIZED_PARENT_COMPANY,/tri_facility/STATE_ABBR,/tri_facility/STATE_COUNTY_FIPS_CODE,/tri_facility/STATE_COUNTY_FIPS_CODE/#agg,/tri_facility/STREET_ADDRESS,/tri_facility/TRI_FACILITY_ID,/tri_facility/ZIP_CODE,/tri_facility/ZIP_CODE/#agg
1023,1264,,0-100000,,C,0,0,PETE KRULL,,5075533171,,,,WELLS,FARIBAULT,0,0,934500,934500,,,DEL MONTE FOODS,,WELLS,,DEL MONTE FOODS,,MN,PO BOX 8,56097,48341184,RJR NABISCO INC,11000,11000,Z1,UN,1,43.7464,43.7464,93.7477,93.7477,0,0,U,5,5,,MN,27043,27043,PO BOX 8,56097DLMNTPOBOX,56097,56097
1024,1264,,0-100000,,C,0,0,DENNIS GOTT,,7085121157,,,,WELLS,FARIBAULT,0,0,434445,434445,934330,934330,SWIFT-ECKRICH INC,,WELLS,,SWIFT-ECKRICH INC,,MN,115 N BROADWAY ST,56097,,BEATRICE CO INC,600,600,UN,UN,1,43.745833,43.745833,93.725,93.725,1010,1010,U,5,5,,MN,27043,27043,115 N BROADWAY ST,56097SWFTC115NB,56097,56097
1025,1264,,0-100000,,C,0,0,MICHAEL GUSTAFSON,MGUSTAFSON@CORNPLUSETHANOL.COM,5078934747,,,,WINNEBAGO,FARIBAULT,0,0,434400,434400,940900,940900,CORN PLUS,,WINNEBAGO,,CORN PLUS,,MN,711 6TH AVE SE,56098,,,11000,11000,UN,UN,1,43.733333,43.733333,94.15,94.15,1000,1000,U,5,5,,MN,27043,27043,711 6TH AVE SE,56098CRNPL7116T,56098,56098
1026,1264,,0-100000,,C,0,0,SHERI SCHATZ,SHERI.SCHATZ@EVERIDGE.COM,7632107317,,,,WINNEBAGO,FARIBAULT,0,0,433522,433522,940610,940610,CROWN TONKA WALK-INS,,WINNEBAGO,,CROWN TONKA WALK-INS,,MN,304 N MAIN ST,56098,825470086,RAINEY ROAD HOLDINGS INC,11000,11000,Z1,UN,1,43.8051,43.8051,94.142,94.142,0,0,U,5,5,RAINEY ROAD HOLDINGS INC,MN,27043,27043,304 N MAIN ST,56098CRWNF304MA,56098,56098
1027,1264,,0-100000,,C,0,0,PATRICK BERGIN,PBERGIN@CEMSTONE.COM,6516864221,,,,WELLS,FARIBAULT,0,0,,,,,CCM - WELLS,,MENDOTA HEIGHTS,,CCM - WELLS,,MN,"2025 CENTRE POINTE BLVD, SUITE 300",55120,,CEMSTONE CONCRETE MATERIALS,,,,,,,,,,,,,5,5,CEMSTONE CONCRETE MATERIALS,MN,27043,27043,190 FRANKLIN ST NE,5609WWLLSR19FRA,56097,56097
1028,1264,,0-100000,,C,0,0,NATHAN HAY,NATHAN.HAY@POET.COM,5078310036,,,,BINGHAM LAKE,COTTONWOOD,0,0,435400,435400,950430,950430,ETHANOL 2000 LLP (DBA POET BIOREFINING-BINGHAM LAKE),,BINGHAM LAKE,,ETHANOL 2000 LLP (DBA POET BIOREFINING-BINGHAM LAKE),,MN,40212 510TH AVE,56118,827143533,POET LLC,,,,,,,,,,,,,5,5,POET BIOREFINING LLC,MN,27033,27033,40212 510TH AVE,56118THNLLHWY60,56118,56118
1029,1264,,0-100000,,C,0,0,MINDY EIDHAMMER,MINDY.EIDHAMMER@MNSOY.COM,5078426719,,,,BREWSTER,NOBLES,0,0,434225,434225,952712,952712,MINNESOTA SOYBEAN PROCESSORS,,BREWSTER,,MINNESOTA SOYBEAN PROCESSORS,,MN,PO BOX 100,56119,,,,,,,,,,,,,,,5,5,,MN,27105,27105,121 ZEH AVE,56119MNNST121ZE,56119,56119
1030,1264,,0-100000,,C,0,0,NINA HARBAUGH,NHARBAUGH@BRANDFXBODY.COM,5152724372,518,518,,DUNNELL,MARTIN,0,0,433348,433348,944621,944621,BRANDFX LLC,,SWEA CITY,,BRANDFX LLC,,IA,"404 4TH AVE W, PO BOX 569",50590,12866669,BRANDFX LLC,500,500,UN,UN,1,43.563333,43.563333,94.7725,94.7725,1010,1010,U,5,5,BRANDFX LLC,MN,27091,27091,600 HWY 4 N,56127GLSSTHWY4N,56127,56127
1031,1264,,0-100000,,C,0,0,RICHARD DOESCHER,RICHARDD@HERONLAKEBIOENERGY.COM,5077930077,,,,HERON LAKE,JACKSON,0,0,,,,,HERON LAKE BIOENERGY LLC,,HERON LAKE,,HERON LAKE BIOENERGY LLC,,MN,91246 390TH AVE,56137,,,,,,,,,,,,,,,5,5,,MN,27063,27063,91246 390TH AVE,56137HRNLK91246,56137,56137
1032,1264,,0-100000,,C,0,0,BRENT PAVELKO,BRENT.PAVELKO@AGCOCORP.COM,5078477253,,,,JACKSON,JACKSON,0,0,433817,433817,945834,945834,AGCO CORP JACKSON OPERATIONS,,JACKSON,,AGCO CORP JACKSON OPERATIONS,,MN,202 INDUSTRIAL PARK,56143,,AGCO CORP,500,500,UN,UN,1,43.638056,43.638056,94.976111,94.976111,1010,1010,U,5,5,AGCO CORP,MN,27063,27063,202 INDUSTRIAL PARK,56143GCHMQ202IN,56143,56143
1033,1264,,0-100000,,C,0,0,CONNIE HELMER,,5076952378,,,,JACKSON,JACKSON,0,0,945900,945900,543800,543800,ASTORIA INDUSTRIES INC,,DUNNELL,,ASTORIA IND. INC.,,MN,RR 1 BOX 1A,56127,7257348,RAVEN INDUSTRIES INC,150,150,A1,PG,1,43.634082,43.634082,94.991951,94.991951,1000,1000,J,5,5,,MN,27063,27063,201 INDL PARK,56143STRND201IN,56143,56143
1034,1264,,0-100000,,C,0,0,LON VAN VOROUS,LVANVOROUS@GEVO.COM,5072839297,1106,1106,,LUVERNE,ROCK,0,0,433901,433901,961019,961019,AGRI-ENERGY,,LUVERNE,,AGRI-ENERGY,,MN,502 S WALNUT,56156,,GEVO,,,,,,,,,,,,,5,5,GEVO,MN,27133,27133,502 S WALNUT,56156GRNRG502SW,56156,56156
1035,1264,,0-100000,,C,0,0,TERRY NAGLE,,6124812271,,,,LUVERNE,ROCK,0,0,433912,433912,961325,961325,LAND O'LAKES INC,,LUVERNE,,LAND O'LAKES INC,,MN,301 S WALNUT,56156,6253835,LAND O'LAKES INC,150,150,UN,UN,1,43.653333,43.653333,96.223611,96.223611,1010,1010,U,5,5,,MN,27133,27133,301 S WALNUT,56156LNDLK301SO,56156,56156
1036,1264,,0-100000,,C,0,0,GARY MICKELSON,,4022412986,,,,LUVERNE,ROCK,0,0,433835,433835,961426,961426,IBP INC,,DAKOTA CITY,,IBP INC.,,NE,P.O. BOX 515,68731,7296056,IBP INC,11000,11000,UN,UN,1,43.643056,43.643056,96.240556,96.240556,1000,1000,U,5,5,,MN,27133,27133,HWY 17 W,56158BPNCXWESTC,56156,56156
1037,1264,,0-100000,,C,0,0,LEANE COURTS,LCOURTS@MILKSPECIALTIES.COM,4028753903,,,,MOUNTAIN LAKE,COTTONWOOD,0,0,435624,435624,945452,945452,MILK SPECIALTIES GLOBAL - MOUNTAIN LAKE,,MOUNTAIN LAKE,,MILK SPECIALTIES GLOBAL - MOUNTAIN LAKE,,MN,PO BOX 578,56159,115715930,MILK SPECIALTIES GLOBAL,11000,11000,UN,UN,1,43.94,43.94,94.914444,94.914444,1000,1000,U,5,5,MILK SPECIALTIES GLOBAL,MN,27033,27033,2204 3RD AVE,56159LNDLKEASTH,56159,56159
1038,1264,,0-100000,,C,0,0,DAVE TOWNSEND,DAVE.TOWNSEND@PILGRIMS.COM,9705068000,,,,LUVERNE,ROCK,0,0,,,,,GOLD'N PLUMP POULTRY LUVERNE,,LUVERNE,,GOLD'N PLUMP POULTRY LUVERNE,,MN,1174 COUNTY ROAD 4 - P.O. BOX 838,56156,48124978,JBS USA HOLDINGS INC,,,,,,,,,,,,,5,5,JBS USA FOOD CO,MN,27133,27133,1174 COUNTY ROAD 4 - P.O. BOX 838,5615WGLDNP1174C,56156,56156
1039,1264,,0-100000,,C,0,0,LISA LANDKAMMER,LISA.LANDKAMMER@HIGHWATERETHANOL.COM,5077526160,,,,LAMBERTON,REDWOOD,0,0,,,,,HIGHWATER ETHANOL LLC,,LAMBERTON,,HIGHWATER ETHANOL LLC,,MN,"24500 US HWY 14, PO BOX 96",56152,,,,,,,,,,,,,,,5,5,,MN,27127,27127,24500 US HWY 14,5615WHGHWT245US,56152,56152
1040,1264,,0-100000,,C,0,0,BRAD SIEVERT,BRAD@KOZYHEAT.COM,5076626641,,,,LAKEFIELD,JACKSON,0,0,,,,,HUSSONG MFG,,LAKEFIELD,,HUSSONG MFG,,MN,204 INDUSTRIAL PARK,56150,,,,,,,,,,,,,,,5,5,HUSSONG MANUFACTURING CO INC,MN,27063,27063,204 INDUSTRIAL PARK,5615WHSSNG24IND,56150,56150
1041,1264,,0-100000,,C,0,0,JERRY STANSFIELD,,2064355571,,,,PIPESTONE,PIPESTONE,0,0,435900,435900,961720,961720,BAYLINER MARINE CORP,,PIPESTONE,,BAYLINER MARINE CORP,,MN,911 SIOUX DR,56164,,US MARINE,11000,11000,UN,UN,1,43.983333,43.983333,96.288889,96.288889,1000,1000,U,5,5,,MN,27117,27117,911 SIOUX DR,56164BYLNR911SI,56164,56164
1042,1264,,0-100000,,C,0,0,DANIEL KUBERA,DANIEL.KUBERA@BRUNSWICK.COM,8477354617,,,,PIPESTONE,PIPESTONE,1,1,435855,435855,961725,961725,US MARINE/BRUNSWICK FAMILY BOAT CO INC.,,PIPESTONE,,US MARINE/BRUNSWICK FAMILY BOAT CO INC.,,MN,918 SIOUX DR,56164,1307636,BRUNSWICK CORP,500,500,UN,UN,1,43.981944,43.981944,96.288889,96.288889,1010,1010,U,5,5,,MN,27117,27117,918 SIOUX DR,56164BYLNR918SI,56164,56164
1043,1264,,0-100000,,C,0,0,KEN GLAZIER,KEN.GLAZIER@SUZLON.COM,7733285075,,,,PIPESTONE,PIPESTONE,0,0,,,,,SUZLON ROTOR CORP,,PIPESTONE,,SUZLON ROTOR CORP,,MN,1711 S HWY 75,56164,,,,,,,,,,,,,,,5,5,,MN,27117,27117,1711 S HWY 75,56164SZLNR1711S,56164,56164
1044,1264,,0-100000,,C,0,0,ROBERT MUNION,BMUNION@HOCKINGINTL.COM,7604325277,,,,PIPESTONE,PIPESTONE,0,0,,,,,HOCKING INTERNATIONAL LABS,,ESCONDIDO,,HOCKING INTERNATIONAL LABS,,CA,PO BOX 462785,92046,,HOCKING INTERNATIONAL LABS LLC,,,,,,,,,,,,,5,5,HOCKING INTERNATIONAL LABS LLC,MN,27117,27117,1510 17TH ST SE,5616WHCKNG15117,56164,56164
1045,1264,,0-100000,,C,0,0,RYAN STENSLAND,RYANSTENSLAND@ALLIANTENERGY.COM,3197864171,,,,SHERBURN,MARTIN,0,0,434023,434023,944230,944230,INTERSTATE POWER and LIGHT CO FOX LAKE,,SHERBURN,,INTERSTATE POWER and LIGHT CO FOX LAKE,,MN,PO BOX 367,56171,6940522,ALLIANT ENERGY CORP,,,,,,,,,,,,,5,5,,MN,27091,27091,844 125TH ST PO BOX 367,56171LLNTN84412,56171,56171
1046,1264,,0-100000,,C,0,0,THERESE LACANNE,TLACANNE@GRENERGY.COM,7634455710,,,,TRIMONT,MARTIN,0,0,434756,434756,944907,944907,LAKEFIELD JUNCTION STATION,,TRIMONT,,LAKEFIELD JUNCTION STATION,,MN,2159 20TH AVENUE,56176,47664649,GREAT RIVER ENERGY,,,,,,,,,,,,,5,5,GREAT RIVER ENERGY,MN,27091,27091,2159 20TH AVENUE,56176LKFLD21592,56176,56176
1047,1264,,0-100000,,C,0,0,MEL W. MORET,,5073763131,,,,WORTHINGTON,NOBLES,0,0,434000,434000,953500,953500,CAMPBELL SOUP CO,,WORTHINGTON,,CAMPBELL SOUP CO,,MN,115 9TH ST,56187,,CAMPBELL SOUP CO,11000,11000,UN,UN,1,43.666667,43.666667,95.583333,95.583333,1000,1000,U,5,5,,MN,27105,27105,115 9TH ST,56187CMPBL115NI,56187,56187
1048,1264,,0-100000,,C,0,0,RYAN SEVERSON,RYAN.SEVERSON@RIDLEYINC.COM,5073889604,,,,WORTHINGTON,NOBLES,0,0,433909,433909,953228,953228,HUBBARD FEEDS INC,,WORTHINGTON,,HUBBARD FEEDS INC,,MN,PO BOX 217 HWY 60N,56187,,RIDLEY INC,11000,11000,UN,UN,1,43.6525,43.6525,95.541111,95.541111,1000,1000,U,5,5,ALLTECH INC,MN,27105,27105,HWY 60 N,56187CNTNTHWY60,56187,56187
1049,1264,,0-100000,,C,0,0,JON WAJER,JON.WAJER@RIDLEYINC.COM,5073769721,,,,WORTHINGTON,NOBLES,0,0,433657,433657,953344,953344,RIDLEY BLOCK OPERATIONS,,WORTHINGTON,,RIDLEY BLOCK OPERATIONS,,MN,PO BOX 128,56187,,ALLTECH INC,99999,99999,UN,UN,U,47.098333,47.098333,95.351667,95.351667,0,0,U,5,5,ALLTECH INC,MN,27105,27105,2740 COUNTY RD 35 E,56187HBBRDCOUNT,56187,56187
1050,1264,,0-100000,,C,0,0,PAT WILLIAMS,PAT.WILLIAMS@MERCK.COM,5073726106,,,,WORTHINGTON,NOBLES,0,0,,,,,INTERVET INC,,WORTHINGTON,,INTERVET INC,,MN,375 S LAKE ST,56187,839849168,MERCK and CO INC,,,,,,,,,,,,,5,5,MERCK and CO INC,MN,27105,27105,375 S LAKE ST,56187NTRVT375SL,56187,56187
1051,1264,,0-100000,,C,0,0,DENNIS MASTERBERGEN,DENNIS.MASTBERGEN@JBSSA.COM,5073726373,,,,WORTHINGTON,NOBLES,0,0,433804,433804,953359,953359,JBS USA LLC SWIFT PORK CO,,WORTHINGTON,,JBS USA LLC SWIFT PORK CO,,MN,PO BOX 369,56187,48124978,JBS USA FOOD CO,11000,11000,UN,UN,1,43.625,43.625,95.6,95.6,1000,1000,U,5,5,JBS USA FOOD CO,MN,27105,27105,1700 HWY 60 NE,56187SPCNCPOBOX,56187,56187
1052,1264,,0-100000,,C,0,0,TOM SNUDDEN,TSNUDDEN@CHAMPIONHOMES.COM,2486148222,,,,WORTHINGTON,NOBLES,0,0,,,,,CHAMPION HOME BUILDERS INC,,WORTHINGTON,,CHAMPION HOME BUILDERS INC,,MN,1660 ROWE RD,56187,,,,,,,,,,,,,,,5,5,,MN,27105,27105,1660 ROWE ROAD,5618WCHMPN166RW,56187,56187
1053,1264,,0-100000,,C,0,0,TONYA KLUNDER,TONYA.KLUNDER@VALERO.COM,5077284000,,,,WELCOME,MARTIN,0,0,,,,,VALERO WELCOME PLANT,,WELCOME,,VALERO WELCOME PLANT,,MN,1444 120TH ST,56181,82686916,VALERO ENERGY CORP,,,,,,,,,,,,,5,5,VALERO ENERGY CORP,MN,27091,27091,1444 120TH STREET,5618WVLRWL14441,56181,56181
1054,1264,,0-100000,,C,0,0,JEFFREY D PATTISON,,3202354070,,,,WILLMAR,KANDIYOHI,0,0,450727,450727,950457,950457,CENTRAL MINNESOTA FABRICATING INC,,WILLMAR,,CENTRAL MINNESOTA FABRICATING INC,,MN,PO BOX 1178,56201-1178,,,150,150,UN,UN,1,45.124167,45.124167,95.0825,95.0825,1010,1010,U,5,5,,MN,27067,27067,2805 WEST GORTON AVE,56201CNTRL2805W,562011178,562011178
1055,1264,,0-100000,,C,0,0,GAYLON BRATLAND,,6126469433,,,,WILLMAR,KANDIYOHI,0,0,450621,450621,950430,950430,HARVEST STATES CO-OP,,WILLMAR,,HARVEST STATES CO-OP.,,MN,P.O. BOX 1297,56207,6147177,HARVEST STATES CO-OP,11000,11000,UN,UN,1,45.105833,45.105833,95.075,95.075,1000,1000,U,5,5,,MN,27067,27067,22ND ST SW,56201HRVST22NDS,56207,56207
1056,1264,,0-100000,,C,0,0,,,,,,,WILLMAR,KANDIYOHI,0,0,450715,450715,950312,950312,JENNIE-O FOODS INC,,WILLMAR,,JENNIE-O FOODS INC,,MN,1126 W BENSON AVE,56201,6147383,HORMEL FOODS CORP,150,150,A1,PG,1,45.120812,45.120812,95.057044,95.057044,1000,1000,J,5,5,,MN,27067,27067,1126 W BENSON AVE,56201JNNFD1126W,56201,56201
1057,1264,,0-100000,,C,0,0,WENDY WATKINS,WAWATKINS@HORMEL.COM,5074375355,,,,WILLMAR,KANDIYOHI,0,0,450634,450634,950412,950412,JENNIE-O TURKEY STORE WILLMAR,,WILLMAR,,JENNIE-O TURKEY STORE WILLMAR,,MN,2505 WILLMAR AVE SW,56201,616076600,HORMEL FOODS CORP,600,600,UN,UN,1,45.109722,45.109722,95.078889,95.078889,1010,1010,U,5,5,HORMEL FOODS CORP,MN,27067,27067,2505 WILLMAR AVE SW,56201JNNFD2505W,56201,56201
1058,1264,,0-100000,,C,0,0,BROOKE DILLON,BDILLON@LANDOLAKES.COM,6513756642,,,,WILLMAR,KANDIYOHI,0,0,450620,450620,950430,950430,LAND O'LAKES PURINA FEED LLC - WILLMAR,,WILLMAR,,LAND O'LAKES PURINA FEED LLC - WILLMAR,,MN,PO BOX 1297,56201,6253835,LAND O LAKES INC,,,,,,,,,,,,,5,5,LAND O LAKES INC,MN,27067,27067,1700 22ND ST SW,56201LNDLK17002,56201,56201
1059,1264,,0-100000,,C,0,0,STEVE L. MOLENAAR,,6122312610,,,,WILLMAR,KANDIYOHI,1,1,450657,450657,950406,950406,MOLENAAR INC,,WILLMAR,,MOLENAAR INC.,,MN,PO BOX 777,56201-0777,,,150,150,UN,UN,1,45.115833,45.115833,95.068333,95.068333,1010,1010,U,5,5,,MN,27067,27067,601 W HWY 40,56201MLNRN601WE,56201,56201
1060,1264,,0-100000,,C,0,0,JASON REED,JASON.REED@PALSUSA.COM,3209054949,,,,WILLMAR,KANDIYOHI,0,0,450726,450726,950543,950543,PALS INC,,WILLMAR,,PALS INC,,MN,P.O. BOX 753,56201,86116282,WILLMAR POULTRY FARMS INC,150,150,UN,UN,1,45.116667,45.116667,95.084444,95.084444,1010,1010,U,5,5,WILLMAR POULTRY FARMS INC,MN,27067,27067,3735 WEST FIRST AVE,56201WLLMR2500A,56201,56201
1061,1264,,0-100000,,C,0,0,,,,,,,WILLMAR,KANDIYOHI,0,0,450800,450800,950800,950800,WILLMAR POULTRY CO INC (DBA PALS),,WILLMAR,,WILLMAR POULTRY CO. INC. (DBA PALS),,MN,P.O. BOX 753,56201,,,150,150,A1,PG,1,45.124106,45.124106,95.102935,95.102935,1000,1000,J,5,5,,MN,27067,27067,3735 COUNTY RD 5 SW,56201WLLMR369CO,56201,56201
1062,1264,,0-100000,,C,0,0,JOHN HARREN,JHARREN@WMU.WILLMAR.MN.US,3202354422,214,214,,WILLMAR,KANDIYOHI,0,0,,,,,WILLMAR MUNICIPAL UTILITIES,,WILLMAR,,WILLMAR MUNICIPAL UTILITIES,,MN,700 LITCHFIELD AVE S.W.P.O. BOX 937,56201,,,,,,,,,,,,,,,5,5,,MN,27067,27067,710 BENSON AVE SW,56201WLLMR71BEN,56201,56201
1063,1264,,0-100000,,C,0,0,WENDY WATKINS,WAWATKINS@HORMEL.COM,5074375355,,,,ATWATER,KANDIYOHI,0,0,450819,450819,944612,944612,JENNIE O TURKEY STORE ATWATER FEEDMILL,,ATWATER,,JENNIE O TURKEY STORE ATWATER FEEDMILL,,MN,501 PLEASANT AVE,56209,6147383,HORMEL FOODS CORP,,,,,,,,,,,,,5,5,HORMEL FOODS CORP,MN,27067,27067,501 PLEASANT AVE,56209JNNFD501PL,56209,56209
1064,1264,,0-100000,,C,0,0,ERIK OSMON,ERIK.O@BUSHMILLSETHANOL.COM,3209748050,,,,ATWATER,KANDIYOHI,0,0,,,,,BUSHMILLS ETHANOL INC,,ATWATER,,BUSHMILLS ETHANOL INC,,MN,17025 HIGHWAY 12 NE,56209,,,,,,,,,,,,,,,5,5,,MN,27067,27067,17025 HIGHWAY 12 NE,5620WBSHML1725H,56209,56209
1065,1264,,0-100000,,C,0,0,RON ATHEY,RATHEY@DELDEE.COM,3202891301,105,105,,APPLETON,SWIFT,0,0,,,,,DEL DEE FOODS INC,,APPLETON,,DEL DEE FOODS INC,,MN,733 N MUNSTERMAN ST,56208,,,,,,,,,,,,,,,5,5,,MN,27151,27151,733 N MUNSTERMAN ST,5620WDLDFD733NM,56208,56208
1066,1264,,0-100000,,C,0,0,VINCENT COPA,VCOPA@CVEC.COM,3208431235,,,,BENSON,SWIFT,0,0,451940,451940,953754,953754,CHIPPEWA VALLEY ETHANOL CO,,BENSON,,CHIPPEWA VALLEY ETHANOL CO,,MN,270 20TH ST NW,56215,879168839,CHIPPEWA VALLEY AGRAFUELS COOPERATIVE,,,,,,,,,,,,,5,5,CHIPPEWA VALLEY AGRAFUELS COOPERATIVE,MN,27151,27151,270 20TH ST NW,56215CHPPW27020,56215,56215
1067,1264,,0-100000,,C,0,0,ROBERT JERGENSON,,6128434161,,,,BENSON,SWIFT,0,0,451838,451838,953715,953715,LORAL INC,,BENSON,,LORAL INC,,MN,2200 HALL AVE,56215,,WACONIA IND INC,150,150,UN,UN,1,45.310556,45.310556,95.620833,95.620833,1010,1010,U,5,5,,MN,27151,27151,2200 HALL AVE,56215LRLNC2200H,56215,56215
1068,1264,,0-100000,,C,0,0,CATHERINE MORGENSTERN,MEDIARELATIONS@CNHIND.COM,6308872360,,,,BENSON,SWIFT,0,0,451741,451741,953229,953229,CNH INDUSTRIAL AMERICA LLC,,BENSON,,CNH INDUSTRIAL AMERICA LLC,,MN,260 HWY 12 SE,56215,780985169,CASE NEW HOLLAND INDUSTRIAL INC,11000,11000,Z1,UN,1,45.2946,45.2946,95.5415,95.5415,0,0,U,5,5,CASE NEW HOLLAND INDUSTRIAL INC,MN,27151,27151,260 HWY 12 SE,56215TYLRLEASTH,56215,56215
1069,1264,,0-100000,,C,0,0,KATHLEEN PRAUSE,MEDIARELATIONS@CNHIND.COM,6304811971,,,,BENSON,SWIFT,0,0,,,,,CNH INDUSTRIAL AMERICA LLC-BENSON SOUTH FACILITY,,BENSON,,CNH INDUSTRIAL AMERICA LLC-BENSON SOUTH FACILITY,,MN,260 HWY 12 SE,56215,780985169,CASE NEW HOLLAND INDUSTRIAL INC.,,,,,,,,,,,,,5,5,CASE NEW HOLLAND INDUSTRIAL INC,MN,27151,27151,2200 HALL AVE,5621WCNHMR22HAL,56215,56215
1070,1264,,0-100000,,C,0,0,KELLY HRAJNOHA,MEDIA.NORTHAMERICA@CNH.COM,6308873823,,,,BENSON,SWIFT,0,0,,,,,"CNH AMERICA, LLC - BENSON NORTHSTAR FACILITY",,BENSON,,CNH AMERICA LLC - BENSON NORTHSTAR FACILITY,,MN,260 HWY 12 SE,56215,,CASE NEW HOLLAND INC,,,,,,,,,,,,,5,5,CASE NEW HOLLAND INC,MN,27151,27151,2200 TATGES AVENUE,5621WCNHMR22TAT,56215,56215
1071,1264,,0-100000,,C,0,0,OWEN SCHOTT,,9524496173,,,,CANBY,YELLOW MEDICINE,0,0,444301,444301,961551,961551,SCHOTT CORP,,WAYZATA,,SCHOTT CORP.,,MN,1000 PARKERS LAKE RD.,55391,64794639,SCHOTT CORP,,,,,,,,,,,,,5,5,,MN,27173,27173,104 11TH ST,56220SCHTT10411,56220,56220
1072,1264,,0-100000,,C,0,0,EUGENE ZELLER,,6128472200,,,,CLARA CITY,CHIPPEWA,0,0,445619,445619,952304,952304,TEBBEN MANUFACTURING CO INC,,CLARA CITY,,TEBBEN MANUFACTURING CO INC,,MN,R R 2 BOX 140,56222,,,11000,11000,UN,UN,1,44.938611,44.938611,95.384444,95.384444,1000,1000,U,5,5,,MN,27023,27023,R R 2 BOX 140,56222TBBNMRR2BO,56222,56222
1073,1264,,0-100000,,C,0,0,MIKE BEAUCHAMP,MIKE.BEAUCHAMP@NCFTHQ.COM,8665270141,6108,6108,,COTTONWOOD,LYON,0,0,443634,443634,954012,954012,MID CONTINENT CABINETRY,,COTTONWOOD,,MID CONTINENT CABINETRY,,MN,67 E 2ND ST N,56229,194570776,FORTUNE BRANDS HOME and SECURITY INC,600,600,A2,PG,1,44.6073,44.6073,95.668,95.668,1000,1000,J,5,5,FORTUNE BRANDS HOME and SECURITY INC,MN,27083,27083,67 E 2ND ST N,56229NRCRF67E2N,56229,56229
1074,1264,,0-100000,,C,0,0,MARC MCCORMICK,MMCCORMICK@AGP.COM,3207694916,,,,DAWSON,LAC QUI PARLE,0,0,445625,445625,960315,960315,AG PROCESSING INC A COOPERATIVE,,DAWSON,,AG PROCESSING INC A COOPERATIVE,,MN,800 DIAGONAL ST,56232,5275631,AG PROCESSING INC,11000,11000,UN,UN,1,44.940278,44.940278,96.054167,96.054167,1000,1000,U,5,5,AG PROCESSING INC,MN,27073,27073,800 DIAGONAL ST,56232GPRCS8THDI,56232,56232
1075,1264,,0-100000,,C,0,0,WENDY WATKINS,WAWATKINS@HORMEL.COM,5074375355,,,,DAWSON,LAC QUI PARLE,0,0,445628,445628,960348,960348,JENNIE-O TURKEYSTORE DAWSON FEED MILL,,DAWSON,,JENNIE-O TURKEYSTORE DAWSON FEED MILL,,MN,PO BOX 429,56232,6147383,HORMEL FOODS CORP,11000,11000,UN,UN,1,44.941111,44.941111,96.063333,96.063333,1000,1000,U,5,5,HORMEL FOODS CORP,MN,27073,27073,HWY 212 and COUNTY RD 25,56232LNDLKHWY21,56232,56232
1076,1264,,0-100000,,C,0,0,DAVE CORNELIUS,DCORNELIUS@BLUEGRASSDAIRY.COM,3207692994,,,,DAWSON,LAC QUI PARLE,0,0,445545,445545,960115,960115,BLUEGRASS PROTEINS,,DAWSON,,BLUEGRASS PROTEINS,,MN,P.O BOX 1013,56232,927027813,BLUEGRASS DAIRY and FOOD LLC,11000,11000,UN,UN,1,44.929167,44.929167,96.020833,96.020833,1000,1000,U,5,5,BLUEGRASS DAIRY and FOOD INC,MN,27073,27073,1864 311TH AVE,56232SSCTDHWY21,56232,56232
